City,Source,StartDate,EndDate,Latitude,Longitude,NDVI,LST
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.098138024616823,73.02939442201642,0.10614264363035758,42.310992020000015
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.976056977504978,72.79008323032699,-0.13230500849286145,29.896743380000032
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.315889649487396,72.92887294172344,0.3965087669330106,39.632973350000015
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.15823531712442,72.96336824863363,0.14657019357263673,36.10728572000005
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.957731345708943,73.06173377224472,0.19815473184532906,43.46970080000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.21994957714343,72.98735326671962,0.22328479262672807,42.12300091999998
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.87445751887106,72.85260597410169,-0.20518883851422504,29.228520470000035
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.885237302280498,72.96929712950882,0.28045275603362163,39.13736045000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.23423279016093,72.97657348331019,0.2067917594261282,43.603003580000006
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.12832141816324,72.75154550463826,-0.2340027866874691,28.502191220000014
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.099216002957768,72.77741698482089,-0.19642301763903458,28.784177870000008
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.890627193985214,73.00109749056665,0.2518794212614922,38.773341319999986
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.871493078433467,73.04340814044869,0.23066289272843093,47.56448876000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.010821779000405,72.80113250832164,-0.232409698169223,29.42505662000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.088705714133567,72.76636770682623,-0.16123448656219408,28.59105973999999
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.19326961320508,72.99597709344718,0.17787505653260977,47.814004220000015
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.10676185134437,72.91944063124019,0.6243696410916306,36.70714823000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.247168530252253,72.97630398872495,0.2831072390369418,40.70281361000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.29217412598664,72.7841543494518,-0.07832334104593035,34.95199495999998
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.127243439822294,73.03451481913591,0.2690160995319709,43.45261070000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.88442881852479,72.79304767076458,-0.28449443568580346,28.375724480000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.909761309536957,72.9172846745583,0.5175565479611897,34.77596693000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.344995064692867,72.92213557709255,0.185347874231225,45.277833380000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.932129360111535,72.79870705705453,-0.19107424305267526,29.110598780000032
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.093826111253048,72.84937203907887,0.23289076697011585,36.349965139999995
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.867720154240164,73.0479895483977,0.30698040056457804,43.538061200000016
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.273040010434894,72.8135292592425,0.25137351066470814,44.04221915000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.880925388916722,73.06038629931854,0.2926752302187058,50.13996682999999
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.232076833479045,72.79789857329882,0.5417700789858404,34.71786059000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.172518530141918,73.0404437000111,0.48916380898496525,34.84261832000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.952341454004223,72.83401084772042,0.11182191836568584,43.41501248000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.900598493638938,72.80921734587872,0.41610641428859974,35.35873934000006
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.015133692364177,72.93884424137717,0.6317404647084611,32.21074292000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.009474306074225,73.04718106464199,0.15139246571240342,34.617029
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.275465461702016,72.84802456615269,0.6656459263744505,33.35919763999999
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.29001816930475,72.95097149771279,0.16406084852850214,44.13621469999998
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.265494162048288,72.82323106431099,0.6945401495632981,33.16095248000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.300258963543715,72.80571391627066,0.6146419466276457,34.018875500000036
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.022679540750783,72.94558160600806,0.5080771303513453,31.937301320000017
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.031033872893094,72.9383052522067,0.2972539001915883,40.448171119999984
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.915959684997382,73.02912492743118,0.2640968408857044,41.70087545000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.941022681424318,72.84559911488556,-0.10897020573349481,34.65804523999998
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.199467988665504,72.94450362766713,0.289636228430941,45.90674906000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.26091275409928,72.82969893435666,0.6813885020570919,32.29619342000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.972553547896915,72.87389604633533,-0.24205330008804576,30.052263290000013
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.208630804563523,72.7563964071725,-0.3204334692325569,29.271245720000024
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.201623945347393,72.81002582963443,0.3658647428068281,41.02239847999999
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.048012031762955,72.76933214726382,-0.08189210857862776,29.01831224
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.913264739145024,72.98331084794108,0.2146926667539153,46.34767364000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.95584488361229,72.77014063101953,-0.0681559605757697,29.763440600000024
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.321279541192112,72.9277949633825,0.466897073999067,38.38197803
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.114846688901444,72.94612059517854,0.5466681190147489,33.74543390000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.917037663338327,72.79116120866793,-0.32806522739877386,29.103762740000036
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.32855589499348,72.89734207525085,0.32023588320980545,39.43814621000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.302953909396074,72.9811548912592,0.37423041532222634,42.32466410000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.32990336791966,73.03370633538019,0.3585058783220327,47.36795261000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.956922861953235,72.89410814022801,-0.25277419340973134,29.828382980000043
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.344456075522395,73.04825904298293,0.5842016193257235,40.60198202000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.183028818966118,73.00756536061232,0.28516219497597434,44.31053372000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.254175389468383,72.99004821257199,0.18145334056956786,44.39940224000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.01702015446083,72.81406824841297,-0.13665212813956976,30.341085980000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.157965822539182,72.84344315820368,0.27338974325976456,39.313388480000015
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.060678277269037,72.78684929530415,-0.15115663482564168,29.363532260000056
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.295138566424235,72.89761156983609,-0.004642728736458579,32.67559363999999
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.970936580385498,72.91027781534217,-0.19342169426665798,29.638682869999997
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.3091522848565,72.8181106671915,0.024407608244242172,33.50617250000005
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.917307157923563,72.80760037836731,-0.1418722646113325,29.472908899999993
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.01702015446083,73.01969261694794,0.6242243780616655,33.62238518000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.147455533714986,73.04394712961916,0.18087017976497471,44.41991036000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.30133694188466,72.85422294161312,0.1649586006275059,42.599814710000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.95153297024852,72.8391312448399,0.3173000419517699,45.11718644000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.112960226804795,73.09488160622874,0.2380330560011938,46.79201624000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.029147410796444,73.00406193100424,0.6270697478739068,33.755687960000046
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.908144342025544,73.03289785162448,0.3532431356076511,38.855373800000024
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.13910120157267,73.04448611878962,0.4236394202771155,39.82609148000006
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.230459865967628,73.09973250876298,0.4034461602874755,37.02502409000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.979560407113045,72.9172846745583,-0.1423529425243835,29.85230912
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.091670154571162,72.7601693313658,-0.19803533137948454,28.688473310000035
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.08277683325838,72.86581120877825,0.4143139606495737,41.12493907999999
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.091939649156398,72.98870073964581,0.5013868457400815,34.64779118000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.07496149028654,73.09946301417774,0.18527876031665821,44.97362959999998
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.257948313661686,72.89329965647231,0.46324758449182596,37.91200028000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.93320733845248,72.99759406095859,0.46919973379918467,37.300174700000014
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.969858602044557,72.94100019805906,0.41148737008741143,35.27670685999999
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.07819542530937,73.09434261705826,0.3624102603872711,42.553671440000016
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.042622140058235,72.84236517986274,0.36556437983278733,39.76798514000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.17117105721574,73.08437131740453,0.36000976317130773,43.5209711
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.94937701356663,72.85772637122118,-0.24151841809404145,30.11549666000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.871762573018703,73.06631518019373,0.5556130660217307,37.537727090000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.242856616888478,73.00190597432237,0.005742913595064089,31.45536050000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.11781112933904,73.06388972892661,0.19878198616155812,46.08277709000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.283819793844327,72.76798467433764,-0.19324683697316467,29.09692670000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.092748132912106,73.01026030646467,0.368997577288634,39.08779916000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.266302645803997,72.76205579346245,-0.23615210870363457,28.90551758000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.28166383716244,72.9345323280134,0.503347281562363,37.243777370000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.949107518981393,72.76906265267858,-0.0867565546019982,29.691662180000037
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.25363640029791,72.81379875382774,0.6086599333107815,34.06672778000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.891166183155686,72.8698536275568,-0.17535445564830468,29.20459433000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.979021417942572,72.86823666004538,-0.21780347977102943,30.27956162000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.227225930944797,72.79385615452028,0.46372795948414053,34.89559763
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.307804811930318,72.98358034252632,0.3641715539239827,41.54535554000006
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.914073222900733,73.0938036278878,0.4722643303101154,36.43541564000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.861791273364975,73.01699767109557,0.23937515694693506,43.71238022000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.204049396614515,72.98034640750349,0.22009293023336,43.326143960000024
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.043969612984416,73.0946121116435,0.3980641349955313,36.74987348000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.20890029914876,72.96067330278127,0.3328159909948324,40.34904854000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.907874847440308,72.91135579368311,-0.15472080619322992,30.250508450000012
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.128051923578003,72.94288666015571,0.5912617617582667,37.82484076999998
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.065529179803285,73.09811554125156,0.21306905027570966,46.612570189999985
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.14718603912975,73.02535200323788,0.35656003374585654,40.87200560000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.922966544213516,72.98304135335586,0.4396048646489598,35.17416626000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.106492356759134,72.77984243608802,-0.1568322683399537,28.895263520000015
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.263877194536875,72.77202709311618,-0.20646425100871924,29.319098000000025
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.176560948920457,72.92294406084825,0.5316092204833686,35.03060942000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.981716363794934,72.88386734598906,-0.16160462814950122,30.26247152000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.094634595008756,73.09569008998444,0.27337007382759687,43.66794596
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.285975750526216,72.81406824841297,0.15024477321288504,40.51311350000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.09247863832687,73.06927962063132,0.18095735979830851,48.51128030000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.25255842195697,73.06415922351185,0.2821068389536716,48.630911000000026
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.899520515297997,73.08005940404077,0.4239674269348885,43.05953840000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.981716363794934,72.99220416925387,-0.15367856131756147,30.898223239999993
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.129938385674652,73.09353413330255,0.24853291961253604,47.338899440000006
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.06013928809857,73.01457221982845,0.2609432875133757,41.15570126
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.976865461260687,72.9127032666093,-0.17008160481038895,29.13110690000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.337449216306265,73.0126857577318,0.3181036006287846,46.77492614000005
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.070919071508,73.00487041475996,0.19203670773277917,44.39427521000002
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.225339468848148,72.97792095623637,0.25081827433506604,44.30027966
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.906796869099363,73.05310994551718,0.13842985766779733,48.38994059000004
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.012169251926583,72.9030014615408,0.16341633742676262,43.92942449000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.24986347610461,73.03774875415873,0.1295603730544218,50.695395080000026
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.895208601934222,72.94315615474095,0.5578013775462063,35.60141876
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.22183603924008,72.81541572133915,0.58010254982483,33.755687960000046
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.100563475883945,72.97576499955449,-0.022189808205573803,32.40557006000006
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.066068168973757,73.05607438595477,0.1702042517715714,48.11478998000001
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.861252284194507,72.856378898295,-0.17945832998473035,29.70533426000003
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,19.06013928809857,72.99112619091292,0.39787459920860446,34.398275720000015
Mumbai,Landsat 8/9 Collection 2 Level 2,2025-04-01,2025-06-30,18.858557338342145,72.94046120888859,0.35350121519057737,38.39906813000002
