system:index,Latitude,Longitude,WindSpeed,.geo
2354,28.5349850000566,77.1518081766051,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1518081766051,28.5349850000566]}"
2355,28.5349850000566,77.1607913294463,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1607913294463,28.5349850000566]}"
2356,28.5349850000566,77.1697744822875,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1697744822875,28.5349850000566]}"
2357,28.5349850000566,77.17875763512869,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17875763512869,28.5349850000566]}"
2358,28.5349850000566,77.18774078796989,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18774078796989,28.5349850000566]}"
2359,28.5349850000566,77.19672394081108,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.19672394081108,28.5349850000566]}"
2360,28.5349850000566,77.20570709365228,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20570709365228,28.5349850000566]}"
2361,28.5349850000566,77.21469024649348,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21469024649348,28.5349850000566]}"
2362,28.5349850000566,77.22367339933467,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.22367339933467,28.5349850000566]}"
2363,28.5349850000566,77.23265655217587,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23265655217587,28.5349850000566]}"
2364,28.5349850000566,77.24163970501706,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.24163970501706,28.5349850000566]}"
2365,28.5349850000566,77.25062285785826,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25062285785826,28.5349850000566]}"
2366,28.5349850000566,77.25960601069944,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25960601069944,28.5349850000566]}"
2367,28.5349850000566,77.26858916354064,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.26858916354064,28.5349850000566]}"
2368,28.5349850000566,77.27757231638184,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.27757231638184,28.5349850000566]}"
2369,28.5349850000566,77.28655546922303,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.28655546922303,28.5349850000566]}"
2370,28.5349850000566,77.29553862206423,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.29553862206423,28.5349850000566]}"
2371,28.5349850000566,77.30452177490542,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30452177490542,28.5349850000566]}"
2372,28.5349850000566,77.31350492774662,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.31350492774662,28.5349850000566]}"
2373,28.5349850000566,77.32248808058782,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32248808058782,28.5349850000566]}"
2374,28.5349850000566,77.33147123342901,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.33147123342901,28.5349850000566]}"
2375,28.5349850000566,77.34045438627021,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.34045438627021,28.5349850000566]}"
2376,28.5349850000566,77.3494375391114,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3494375391114,28.5349850000566]}"
2377,28.5349850000566,77.3584206919526,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3584206919526,28.5349850000566]}"
2378,28.5349850000566,77.3674038447938,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3674038447938,28.5349850000566]}"
2379,28.5349850000566,77.37638699763498,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.37638699763498,28.5349850000566]}"
2380,28.5349850000566,77.38537015047618,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38537015047618,28.5349850000566]}"
2381,28.5349850000566,77.39435330331737,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.39435330331737,28.5349850000566]}"
2382,28.5349850000566,77.40333645615857,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40333645615857,28.5349850000566]}"
2383,28.5349850000566,77.41231960899977,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,28.5349850000566]}"
2384,28.5349850000566,77.42130276184096,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42130276184096,28.5349850000566]}"
2385,28.5349850000566,77.43028591468216,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43028591468216,28.5349850000566]}"
2386,28.5349850000566,77.43926906752336,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43926906752336,28.5349850000566]}"
2387,28.5349850000566,77.44825222036455,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44825222036455,28.5349850000566]}"
2388,28.5349850000566,77.45723537320575,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320575,28.5349850000566]}"
2389,28.5349850000566,77.46621852604694,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46621852604694,28.5349850000566]}"
2390,28.5349850000566,77.47520167888814,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47520167888814,28.5349850000566]}"
2391,28.5349850000566,77.48418483172934,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48418483172934,28.5349850000566]}"
2392,28.5349850000566,77.49316798457052,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49316798457052,28.5349850000566]}"
2393,28.5349850000566,77.50215113741172,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,28.5349850000566]}"
2394,28.5349850000566,77.51113429025291,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51113429025291,28.5349850000566]}"
2395,28.5349850000566,77.52011744309411,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52011744309411,28.5349850000566]}"
2396,28.5349850000566,77.5291005959353,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5291005959353,28.5349850000566]}"
2397,28.5349850000566,77.5380837487765,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5380837487765,28.5349850000566]}"
2398,28.5349850000566,77.5470669016177,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470669016177,28.5349850000566]}"
2399,28.5349850000566,77.5560500544589,0.9949077943206084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5560500544589,28.5349850000566]}"
2400,28.5349850000566,77.56503320730009,0.9949077943206084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56503320730009,28.5349850000566]}"
2401,28.543968152897797,76.63078531181579,0.7154614797151816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63078531181579,28.543968152897797]}"
2402,28.543968152897797,76.63976846465698,0.7154614797151816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63976846465698,28.543968152897797]}"
2403,28.543968152897797,76.64875161749818,0.7154614797151816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64875161749818,28.543968152897797]}"
2404,28.543968152897797,76.65773477033937,0.7251701485860634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65773477033937,28.543968152897797]}"
2405,28.543968152897797,76.66671792318057,0.7251701485860634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66671792318057,28.543968152897797]}"
2406,28.543968152897797,76.67570107602177,0.7251701485860634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67570107602177,28.543968152897797]}"
2407,28.543968152897797,76.68468422886296,0.7251701485860634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68468422886296,28.543968152897797]}"
2408,28.543968152897797,76.69366738170415,0.7251701485860634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69366738170415,28.543968152897797]}"
2409,28.543968152897797,76.70265053454534,0.7251701485860634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70265053454534,28.543968152897797]}"
2410,28.543968152897797,76.71163368738654,0.7251701485860634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.71163368738654,28.543968152897797]}"
2411,28.543968152897797,76.72061684022773,0.7251701485860634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72061684022773,28.543968152897797]}"
2412,28.543968152897797,76.72959999306893,0.7251701485860634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72959999306893,28.543968152897797]}"
